id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
77127;166181;09/04/2017;domingo;17:45:00;GO;153;434,5;ANAPOLIS;Sim;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;136901;Bicicleta;;NA;Condutor;Óbito;37;Masculino;0;0;0;1;-16,28382184;-48,95253691;SR-GO;DEL1/2;UOP01/GO
77162;166413;10/10/2017;terça-feira;16:00:00;SC;101;413,4;ARARANGUA;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Sim;137039;Bicicleta;;NA;Condutor;Lesões Leves;25;Feminino;0;1;0;0;-28,94729305;-49,50567394;SR-SC;DEL8/2;UOP02/SC
77196;166423;10/10/2017;terça-feira;18:20:00;PE;407;52,6;PETROLINA;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Desvio Temporário;Não;137111;Bicicleta;MONARK/;NA;Condutor;Óbito;44;Masculino;0;0;0;1;-8,81613134;-40,82882314;SR-PE;DEL11/6;UOP02/PE
77197;166546;10/10/2017;terça-feira;19:00:00;PR;277;116;CAMPO LARGO;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;137214;Bicicleta;;NA;Condutor;Lesões Leves;39;Masculino;0;1;0;0;-25,459087;-49,52876;SR-PR;DEL7/1;UOP05/PR
77220;166517;10/10/2017;terça-feira;20:20:00;PR;277;84;CURITIBA;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Interseção de vias;Sim;137192;Bicicleta;;NA;Condutor;Lesões Leves;36;Masculino;0;1;0;0;-25,38373525;-49,21875;SR-PR;DEL7/1;UOP06/PR
77245;168566;10/10/2017;terça-feira;22:54:00;SP;116;116,8;TAUBATE;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;137172;Bicicleta;;NA;Condutor;Lesões Leves;NA;Masculino;0;1;0;0;-23,0574182;-45,61605646;SR-SP;DEL6/6;UOP02/SP
77388;169121;11/10/2017;quarta-feira;11:45:00;RO;319;64;PORTO VELHO;Sim;Falta de Atenção à Condução;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;139211;Bicicleta;;NA;Condutor;Lesões Graves;67;Feminino;0;0;1;0;-8,762345;-63,90435;SR-RO;DEL21/1;UOP01/RO
77388;169121;11/10/2017;quarta-feira;11:45:00;RO;319;64;PORTO VELHO;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;139211;Bicicleta;;NA;Condutor;Lesões Graves;67;Feminino;0;0;1;0;-8,762345;-63,90435;SR-RO;DEL21/1;UOP01/RO
77490;167114;11/10/2017;quarta-feira;18:45:00;CE;20;361,7;MARANGUAPE;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;137705;Bicicleta;;NA;Condutor;Óbito;53;Masculino;0;0;0;1;-4,0104;-38,9738;SR-CE;DEL16/2;UOP01/CE
77511;167193;11/10/2017;quarta-feira;20:30:00;PR;277;123,4;BALSA NOVA;Sim;Falta de Atenção à Condução;2;Colisão com objeto estático;Com Vítimas Fatais;Plena Noite;Decrescente;Chuva;Dupla;Não Informado;Não;137758;Bicicleta;MONARK/;NA;Condutor;Óbito;52;Masculino;0;0;0;1;-25,4627;-49,58618;SR-PR;DEL7/1;UOP05/PR
77511;167193;11/10/2017;quarta-feira;20:30:00;PR;277;123,4;BALSA NOVA;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Fatais;Plena Noite;Decrescente;Chuva;Dupla;Não Informado;Não;137758;Bicicleta;MONARK/;NA;Condutor;Óbito;52;Masculino;0;0;0;1;-25,4627;-49,58618;SR-PR;DEL7/1;UOP05/PR
77523;167945;11/10/2017;quarta-feira;19:00:00;PR;163;8;BARRACAO;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Sim;138309;Bicicleta;;NA;Condutor;Lesões Graves;79;Masculino;0;0;1;0;-26,257;-53,6211;SR-PR;DEL7/2;UOP04/PR
77588;171384;12/10/2017;quinta-feira;04:50:00;SP;116;117;TAUBATE;Sim;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;139501;Bicicleta;;NA;Condutor;Lesões Leves;42;Masculino;0;1;0;0;-23,0581;-45,6174;SR-SP;DEL6/6;UOP02/SP
77827;167898;12/10/2017;quinta-feira;23:15:00;RO;421;4;ARIQUEMES;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;138259;Bicicleta;;NA;Testemunha;Não Informado;NA;Não Informado;0;0;0;0;-9,9335;-63,0859;SR-RO;DEL21/3;UOP04/RO
77827;167897;12/10/2017;quinta-feira;23:15:00;RO;421;4;ARIQUEMES;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;138259;Bicicleta;;NA;Condutor;Óbito;49;Masculino;0;0;0;1;-9,9335;-63,0859;SR-RO;DEL21/3;UOP04/RO
77898;168038;13/10/2017;sexta-feira;09:00:00;SC;101;136,6;BALNEARIO CAMBORIU;Sim;Desobediência às normas de trânsito pelo condutor;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;138348;Bicicleta;;NA;Condutor;Lesões Leves;28;Feminino;0;1;0;0;-27,01265;-48,61403;SR-SC;DEL8/4;UOP03/SC
77898;168038;13/10/2017;sexta-feira;09:00:00;SC;101;136,6;BALNEARIO CAMBORIU;Não;Falta de Atenção à Condução;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;138348;Bicicleta;;NA;Condutor;Lesões Leves;28;Feminino;0;1;0;0;-27,01265;-48,61403;SR-SC;DEL8/4;UOP03/SC
77898;168038;13/10/2017;sexta-feira;09:00:00;SC;101;136,6;BALNEARIO CAMBORIU;Sim;Desobediência às normas de trânsito pelo condutor;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;138348;Bicicleta;;NA;Condutor;Lesões Leves;28;Feminino;0;1;0;0;-27,01265;-48,61403;SR-SC;DEL8/4;UOP03/SC
77898;168038;13/10/2017;sexta-feira;09:00:00;SC;101;136,6;BALNEARIO CAMBORIU;Não;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;138348;Bicicleta;;NA;Condutor;Lesões Leves;28;Feminino;0;1;0;0;-27,01265;-48,61403;SR-SC;DEL8/4;UOP03/SC
77899;168138;17/08/2017;quinta-feira;16:00:00;RN;110;1;AREIA BRANCA;Sim;Falta de Atenção do Pedestre;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;138401;Bicicleta;;NA;Condutor;Lesões Leves;NA;Não Informado;0;1;0;0;-4,9491;-37,1244;SR-RN;DEL15/4;UOP01/RN
78170;171499;14/10/2017;sábado;11:20:00;PR;277;69;SAO JOSE DOS PINHAIS;Sim;Falta de Atenção à Condução;1;Danos eventuais;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;138911;Bicicleta;;NA;Condutor;Lesões Leves;36;Feminino;0;1;0;0;-25,5189;-49,10957;SR-PR;DEL7/1;UOP06/PR
78261;168821;14/10/2017;sábado;17:15:00;PR;116;119;CURITIBA;Sim;Não guardar distância de segurança;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;138928;Bicicleta;;NA;Condutor;Ileso;NA;Masculino;1;0;0;0;-25,5743;-49,3118;SR-PR;DEL7/1;UOP03/PR
78261;168822;14/10/2017;sábado;17:15:00;PR;116;119;CURITIBA;Sim;Não guardar distância de segurança;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;138929;Bicicleta;;NA;Condutor;Lesões Graves;0;Masculino;0;0;1;0;-25,5743;-49,3118;SR-PR;DEL7/1;UOP03/PR
78262;168935;14/10/2017;sábado;18:45:00;AL;101;201,5;SAO SEBASTIAO;Sim;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;139044;Bicicleta;;NA;Condutor;Óbito;70;Masculino;0;0;0;1;-9,955751;-36,54435;SR-AL;DEL13/2;UOP02/AL
78320;170845;14/10/2017;sábado;23:45:00;PR;376;184,5;SARANDI;Sim;Ingestão de Álcool;1;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;140600;Bicicleta;;NA;Condutor;Lesões Graves;50;Masculino;0;0;1;0;-23,44675;-51,862;SR-PR;DEL7/7;UOP04/PR
78413;169083;07/10/2017;sábado;14:15:00;SC;280;260,2;CANOINHAS;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Sim;139189;Bicicleta;MONARK/;NA;Condutor;Lesões Graves;8;Masculino;0;0;1;0;-26,26244;-50,63337;SR-SC;DEL8/6;UOP04/SC
78546;169526;15/10/2017;domingo;19:00:00;ES;101;171;ARACRUZ;Sim;Falta de Atenção à Condução;1;Queda de ocupante de veículo;Com Vítimas Feridas;Anoitecer;Decrescente;Nublado;Simples;Reta;Não;139456;Bicicleta;;NA;Condutor;Lesões Leves;61;Feminino;0;1;0;0;-19,5681;-40,1811;SR-ES;DEL12/4;UOP01/ES
78563;169532;15/10/2017;domingo;19:15:00;MS;262;353;CAMPO GRANDE;Sim;Restrição de Visibilidade;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;139510;Bicicleta;;NA;Condutor;Lesões Leves;50;Masculino;0;1;0;0;-20,56688;-54,65091;SR-MS;DEL3/1;UOP03/MS
78613;169684;15/10/2017;domingo;22:15:00;RJ;101;480,8;ANGRA DOS REIS;Sim;Ingestão de Álcool;1;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Não;139548;Bicicleta;;NA;Condutor;Lesões Leves;57;Masculino;0;1;0;0;-22,98632;-44,29822;SR-RJ;DEL5/3;UOP02/RJ
78622;171377;15/10/2017;domingo;22:50:00;RJ;116;303,5;RESENDE;Sim;Falta de Atenção à Condução;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;141054;Bicicleta;;NA;Condutor;Lesões Graves;31;Masculino;0;0;1;0;-22,4587;-44,4292;SR-RJ;DEL5/7;UOP03/RJ
78622;171377;15/10/2017;domingo;22:50:00;RJ;116;303,5;RESENDE;Sim;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;141054;Bicicleta;;NA;Condutor;Lesões Graves;31;Masculino;0;0;1;0;-22,4587;-44,4292;SR-RJ;DEL5/7;UOP03/RJ
78677;169894;16/10/2017;segunda-feira;07:30:00;GO;40;0;VALPARAISO DE GOIAS;Sim;Defeito Mecânico no Veículo;1;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Desvio Temporário;Sim;139854;Bicicleta;;NA;Condutor;Lesões Leves;40;Masculino;0;1;0;0;-16,05827;-47,98266;SR-DF;UOP01/DF;
78866;172025;16/10/2017;segunda-feira;18:30:00;RS;116;40,3;VACARIA;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Interseção de vias;Sim;141563;Bicicleta;IMP/LMS SUNDOWN CLUB;NA;Condutor;Lesões Graves;79;Masculino;0;0;1;0;-28,52059;-50,94218;SR-RS;DEL9/5;UOP03/RS
78902;172098;16/10/2017;segunda-feira;19:30:00;MG;153;3;ARAPORA;Sim;Pista Escorregadia;1;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;141645;Bicicleta;;NA;Condutor;Lesões Leves;34;Masculino;0;1;0;0;-18,4429;-49,188;SR-MG;DEL4/15;UOP03/MG
78907;174233;16/10/2017;segunda-feira;18:40:00;BA;242;391;SEABRA;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;Sim;140067;Bicicleta;;NA;Condutor;Lesões Leves;57;Masculino;0;1;0;0;-12,45803;-41,75045;SR-BA;DEL 10/10;UOP02/BA
78953;172370;17/10/2017;terça-feira;07:20:00;MG;116;706,8;MURIAE;Sim;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;141718;Bicicleta;BP/TORK;NA;Condutor;Lesões Leves;52;Masculino;0;1;0;0;-21,14942;-42,38152;SR-MG;DEL4/7;UOP02/MG
78958;172009;17/10/2017;terça-feira;07:00:00;RJ;393;176;TRES RIOS;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;141591;Bicicleta;;NA;Condutor;Lesões Leves;60;Masculino;0;1;0;0;-22,12979;-43,23863;SR-RJ;DEL5/5;UOP01/RJ
79022;172456;17/10/2017;terça-feira;12:30:00;RJ;493;21,2;MAGE;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;141961;Bicicleta;;NA;Condutor;Lesões Leves;14;Masculino;0;1;0;0;-22,66032;-43,04708;SR-RJ;DEL5/4;UOP02/RJ
79029;172554;17/10/2017;terça-feira;13:05:00;ES;101;262,4;SERRA;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Múltipla;Interseção de vias;Sim;142026;Bicicleta;;NA;Condutor;Lesões Leves;36;Feminino;0;1;0;0;-20,1816;-40,2667;SR-ES;DEL12/2;UOP01/ES
79029;172556;17/10/2017;terça-feira;13:05:00;ES;101;262,4;SERRA;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Múltipla;Interseção de vias;Sim;142026;Bicicleta;;NA;Passageiro;Lesões Leves;8;Feminino;0;1;0;0;-20,1816;-40,2667;SR-ES;DEL12/2;UOP01/ES
79058;170663;17/10/2017;terça-feira;16:30:00;DF;20;21,7;BRASILIA;Sim;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;140411;Bicicleta;;NA;Condutor;Lesões Leves;44;Masculino;0;1;0;0;-15,60008;-47,67861;SR-DF;UOP04/DF;
79096;171776;17/10/2017;terça-feira;17:49:00;SC;280;68;JARAGUA DO SUL;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;140431;Bicicleta;;NA;Condutor;Lesões Graves;15;Masculino;0;0;1;0;-26,46689;-49,12451;SR-SC;DEL8/3;UOP03/SC
79102;170727;17/10/2017;terça-feira;18:00:00;PB;230;35;SANTA RITA;Sim;Não guardar distância de segurança;1;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Não Informado;Não;140476;Bicicleta;;NA;Condutor;Lesões Leves;32;Masculino;0;1;0;0;-7,125304;-34,94517;SR-PB;DEL14/1;UOP00/PB
79171;170808;17/10/2017;terça-feira;20:00:00;RS;285;569;SAO LUIZ GONZAGA;Sim;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;140563;Bicicleta;;NA;Condutor;Lesões Leves;40;Masculino;0;1;0;0;-28,41586;-54,97112;SR-RS;DEL9/12;UOP01/RS
79202;173464;18/10/2017;quarta-feira;05:40:00;MG;40;620,2;CONGONHAS;Sim;Desobediência às normas de trânsito pelo condutor;1;Colisão frontal;Com Vítimas Fatais;Amanhecer;Decrescente;Céu Claro;Simples;Reta;Não;142784;Bicicleta;;NA;Condutor;Óbito;30;Masculino;0;0;0;1;-20,58497;-43,8076;SR-MG;DEL4/5;UOP02/MG
79382;171350;18/10/2017;quarta-feira;19:30:00;MG;381;677,9;PERDOES;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Simples;Curva;Não;141041;Bicicleta;;NA;Condutor;Lesões Graves;72;Masculino;0;0;1;0;-21,10756;-45,09092;SR-MG;DEL4/4;UOP02/MG
79416;171482;19/10/2017;quinta-feira;08:00:00;ES;101;267,8;SERRA;Sim;Desobediência às normas de trânsito pelo condutor;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Rotatória;Sim;141126;Bicicleta;MONARK/;NA;Condutor;Lesões Leves;32;Masculino;0;1;0;0;-20,22467;-40,27066;SR-ES;DEL12/2;UOP01/ES
79470;173567;19/10/2017;quinta-feira;13:00:00;MG;116;415;GOVERNADOR VALADARES;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Sim;141433;Bicicleta;;NA;Condutor;Lesões Leves;20;Feminino;0;1;0;0;-18,88415;-41,94898;SR-MG;DEL4/6;UOP01/MG
79537;171711;19/10/2017;quinta-feira;18:00:00;PE;232;8,4;RECIFE;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;Sim;141312;Bicicleta;;NA;Condutor;Lesões Graves;52;Masculino;0;0;1;0;-8,076927;-34,97534;SR-PE;DEL11/1;UOP01/PE
79563;171763;19/10/2017;quinta-feira;17:30:00;AC;364;136;RIO BRANCO;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Rotatória;Sim;141372;Bicicleta;;NA;Condutor;Lesões Leves;20;Feminino;0;1;0;0;-9,9784;-67,8487;SR-AC;UOP01/AC;
79667;172056;20/10/2017;sexta-feira;09:30:00;BA;242;468;OLIVEIRA DOS BREJINHOS;Sim;Desobediência às normas de trânsito pelo condutor;1;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;141609;Bicicleta;;NA;Condutor;Óbito;40;Masculino;0;0;0;1;-12,4136;-42,3679;SR-BA;DEL10/6;UOP01/BA
79696;172319;20/10/2017;sexta-feira;13:20:00;RS;116;525,9;PELOTAS;Sim;Desobediência às normas de trânsito pelo condutor;1;Colisão transversal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Rotatória;Sim;141849;Bicicleta;;NA;Condutor;Óbito;61;Masculino;0;0;0;1;-31,74251;-52,39918;SR-RS;DEL9/7;UOP01/RS
79842;172259;20/10/2017;sexta-feira;17:30:00;RJ;393;278;BARRA DO PIRAI;Sim;Falta de Atenção à Condução;1;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;141791;Bicicleta;;NA;Condutor;Lesões Leves;24;Masculino;0;1;0;0;-22,48029;-44,03238;SR-RJ;DEL5/5;UOP02/RJ
79862;172303;21/10/2017;sábado;00:15:00;SC;101;451;SANTA ROSA DO SUL;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Fatais;Pleno dia;Decrescente;Ignorado;Dupla;Reta;Não;141836;Bicicleta;;NA;Condutor;Óbito;45;Masculino;0;0;0;1;-29,1798;-49,7547;SR-SC;DEL8/2;UOP02/SC
79877;174082;21/10/2017;sábado;04:40:00;ES;101;296;VIANA;Sim;Desobediência às normas de trânsito pelo condutor;1;Colisão frontal;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Dupla;Curva;Sim;141878;Bicicleta;;NA;Condutor;Óbito;45;Masculino;0;0;0;1;-20,34266;-40,40572;SR-ES;DEL12/1;UOP01/ES
79956;172988;21/10/2017;sábado;11:30:00;SP;116;326,1;JUQUITIBA;Sim;Pista Escorregadia;1;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Curva;Sim;142393;Bicicleta;;NA;Condutor;Óbito;54;Masculino;0;0;0;1;-23,93788;-47,06417;SR-SP;DEL6/4;UOP02/SP
79956;172988;21/10/2017;sábado;11:30:00;SP;116;326,1;JUQUITIBA;Sim;Pista Escorregadia;3;Atropelamento de Pedestre;Com Vítimas Fatais;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Curva;Sim;142393;Bicicleta;;NA;Condutor;Óbito;54;Masculino;0;0;0;1;-23,93788;-47,06417;SR-SP;DEL6/4;UOP02/SP
79956;172988;21/10/2017;sábado;11:30:00;SP;116;326,1;JUQUITIBA;Sim;Pista Escorregadia;2;Colisão com objeto estático;Com Vítimas Fatais;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Curva;Sim;142393;Bicicleta;;NA;Condutor;Óbito;54;Masculino;0;0;0;1;-23,93788;-47,06417;SR-SP;DEL6/4;UOP02/SP
79984;178767;21/10/2017;sábado;14:10:00;SC;280;24,1;ARAQUARI;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Não;142064;Bicicleta;;NA;Condutor;Lesões Graves;37;Masculino;0;0;1;0;-26,37403;-48,70634;SR-SC;DEL8/3;UOP03/SC
80065;175419;21/10/2017;sábado;20:20:00;SP;459;30,8;LORENA;Sim;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Sim;142354;Bicicleta;;NA;Testemunha;Não Informado;NA;Não Informado;0;0;0;0;-22,73186;-45,09939;SR-SP;DEL6/8;UOP03/SP
80065;175419;21/10/2017;sábado;20:20:00;SP;459;30,8;LORENA;Sim;Falta de Atenção à Condução;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Sim;142354;Bicicleta;;NA;Testemunha;Não Informado;NA;Não Informado;0;0;0;0;-22,73186;-45,09939;SR-SP;DEL6/8;UOP03/SP
80065;175419;21/10/2017;sábado;20:20:00;SP;459;30,8;LORENA;Sim;Falta de Atenção à Condução;3;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Sim;142354;Bicicleta;;NA;Testemunha;Não Informado;NA;Não Informado;0;0;0;0;-22,73186;-45,09939;SR-SP;DEL6/8;UOP03/SP
80065;175416;21/10/2017;sábado;20:20:00;SP;459;30,8;LORENA;Sim;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Sim;142354;Bicicleta;;NA;Condutor;Lesões Leves;26;Masculino;0;1;0;0;-22,73186;-45,09939;SR-SP;DEL6/8;UOP03/SP
80065;175416;21/10/2017;sábado;20:20:00;SP;459;30,8;LORENA;Sim;Falta de Atenção à Condução;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Sim;142354;Bicicleta;;NA;Condutor;Lesões Leves;26;Masculino;0;1;0;0;-22,73186;-45,09939;SR-SP;DEL6/8;UOP03/SP
80065;175416;21/10/2017;sábado;20:20:00;SP;459;30,8;LORENA;Sim;Falta de Atenção à Condução;3;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Sim;142354;Bicicleta;;NA;Condutor;Lesões Leves;26;Masculino;0;1;0;0;-22,73186;-45,09939;SR-SP;DEL6/8;UOP03/SP
80095;173852;21/10/2017;sábado;21:50:00;PR;277;72;SAO JOSE DOS PINHAIS;Sim;Falta de Atenção à Condução;1;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Não;143140;Bicicleta;;NA;Condutor;Lesões Leves;53;Masculino;0;1;0;0;-25,50528;-49,14179;SR-PR;DEL7/1;UOP06/PR
80095;173854;21/10/2017;sábado;21:50:00;PR;277;72;SAO JOSE DOS PINHAIS;Sim;Falta de Atenção à Condução;1;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Não;143140;Bicicleta;;NA;Passageiro;Lesões Leves;20;Feminino;0;1;0;0;-25,50528;-49,14179;SR-PR;DEL7/1;UOP06/PR
80119;172915;21/10/2017;sábado;20:30:00;RS;285;671,8;SAO BORJA;Sim;Ultrapassagem Indevida;1;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Sim;142338;Bicicleta;MONARK/;NA;Testemunha;Não Informado;NA;Não Informado;0;0;0;0;-28,67161;-55,97165;SR-RS;DEL9/12;UOP01/RS
80119;173101;21/10/2017;sábado;20:30:00;RS;285;671,8;SAO BORJA;Sim;Ultrapassagem Indevida;1;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Sim;142338;Bicicleta;MONARK/;NA;Condutor;Lesões Leves;22;Masculino;0;1;0;0;-28,67161;-55,97165;SR-RS;DEL9/12;UOP01/RS
80288;173142;22/10/2017;domingo;14:15:00;ES;101;299;VIANA;Sim;Ingestão de Álcool;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;142511;Bicicleta;;NA;Condutor;Lesões Leves;NA;Masculino;0;1;0;0;-20,35829;-40,42396;SR-ES;DEL12/1;UOP01/ES
80357;175311;22/10/2017;domingo;17:50:00;PE;101;101;CABO DE SANTO AGOSTINHO;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Simples;Reta;Sim;144326;Bicicleta;;NA;Condutor;Lesões Leves;45;Masculino;0;1;0;0;-8,2766;-35,0542;SR-PE;DEL11/1;UOP03/PE
80395;175450;22/10/2017;domingo;20:30:00;PA;308;189;TRACUATEUA;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;144444;Bicicleta;;NA;Condutor;Lesões Graves;NA;Masculino;0;0;1;0;-1,0828;-46,8907;SR-PA;DEL19/1;UOP04/PA
